city,country,temperature_celsius,feels_like_celsius,humidity_percent,weather_main,weather_description,timestamp_utc,wind_speed_mps,latitude,longitude,load_timestamp_utc
Mumbai,IN,26.99,30.0,83,Mist,mist,2025-09-13 03:27:12+00:00,2.57,19.0144,72.8479,2025-09-13 03:34:22
Delhi,IN,29.05,32.84,70,Haze,haze,2025-09-13 03:25:07+00:00,2.57,28.6667,77.2167,2025-09-13 03:34:22
Bengaluru,IN,22.44,23.01,87,Clouds,broken clouds,2025-09-13 03:20:06+00:00,3.09,12.9762,77.6033,2025-09-13 03:34:22
Chennai,IN,28.31,34.16,87,Mist,mist,2025-09-13 03:34:22+00:00,4.12,13.0878,80.2785,2025-09-13 03:34:22
Kolkata,IN,31.97,38.92,66,Haze,haze,2025-09-13 03:34:22+00:00,4.12,22.5697,88.3697,2025-09-13 03:34:22
Hyderabad,IN,24.23,25.01,88,Haze,haze,2025-09-13 03:29:32+00:00,4.12,17.3753,78.4744,2025-09-13 03:34:22
Jaipur,IN,27.62,29.84,69,Haze,haze,2025-09-13 03:34:22+00:00,3.6,26.9167,75.8167,2025-09-13 03:34:22
Pune,IN,24.67,25.62,93,Clouds,overcast clouds,2025-09-13 03:20:58+00:00,0.69,18.5196,73.8553,2025-09-13 03:34:22
Ghaziabad,IN,30.76,32.22,50,Clouds,overcast clouds,2025-09-13 03:34:22+00:00,1.82,28.6667,77.4333,2025-09-13 03:34:22
Mumbai,IN,27.99,32.54,83,Mist,mist,2025-09-13 04:32:14+00:00,1.54,19.0144,72.8479,2025-09-13 04:34:42
Delhi,IN,31.05,35.47,62,Haze,haze,2025-09-13 04:32:12+00:00,3.6,28.6667,77.2167,2025-09-13 04:34:42
Bengaluru,IN,23.51,24.06,82,Clouds,broken clouds,2025-09-13 04:28:25+00:00,3.09,12.9762,77.6033,2025-09-13 04:34:42
Chennai,IN,25.99,25.99,83,Mist,mist,2025-09-13 04:31:10+00:00,3.6,13.0878,80.2785,2025-09-13 04:34:42
Kolkata,IN,31.97,38.92,66,Haze,haze,2025-09-13 04:33:35+00:00,3.6,22.5697,88.3697,2025-09-13 04:34:42
Hyderabad,IN,25.23,26.11,88,Haze,haze,2025-09-13 04:27:26+00:00,3.6,17.3753,78.4744,2025-09-13 04:34:42
Jaipur,IN,28.62,31.13,65,Haze,haze,2025-09-13 04:30:16+00:00,2.57,26.9167,75.8167,2025-09-13 04:34:42
Pune,IN,25.78,26.74,89,Clouds,overcast clouds,2025-09-13 04:28:08+00:00,0.25,18.5196,73.8553,2025-09-13 04:34:42
Ghaziabad,IN,32.06,33.34,45,Clouds,overcast clouds,2025-09-13 04:34:42+00:00,2.1,28.6667,77.4333,2025-09-13 04:34:42
Mumbai,IN,28.99,34.5,79,Mist,mist,2025-09-13 05:23:20+00:00,1.54,19.0144,72.8479,2025-09-13 05:30:22
Delhi,IN,32.05,36.59,58,Haze,haze,2025-09-13 05:25:23+00:00,3.6,28.6667,77.2167,2025-09-13 05:30:22
Bengaluru,IN,25.7,26.26,74,Clouds,broken clouds,2025-09-13 05:18:08+00:00,3.6,12.9762,77.6033,2025-09-13 05:30:22
Chennai,IN,26.99,30.6,89,Clouds,overcast clouds,2025-09-13 05:24:17+00:00,2.06,13.0878,80.2785,2025-09-13 05:30:22
Kolkata,IN,32.97,39.97,62,Haze,haze,2025-09-13 05:20:21+00:00,3.09,22.5697,88.3697,2025-09-13 05:30:22
Hyderabad,IN,26.23,26.23,83,Haze,haze,2025-09-13 05:18:07+00:00,3.6,17.3753,78.4744,2025-09-13 05:30:22
Jaipur,IN,29.62,31.77,58,Haze,haze,2025-09-13 05:30:22+00:00,1.54,26.9167,75.8167,2025-09-13 05:30:22
Pune,IN,26.34,26.34,86,Clouds,overcast clouds,2025-09-13 05:30:22+00:00,1.16,18.5196,73.8553,2025-09-13 05:30:22
Ghaziabad,IN,32.98,34.19,42,Clouds,overcast clouds,2025-09-13 05:30:22+00:00,2.34,28.6667,77.4333,2025-09-13 05:30:22
Mumbai,IN,27.99,32.54,83,Mist,mist,2025-09-13 06:38:41+00:00,4.63,19.0144,72.8479,2025-09-13 06:41:27
Delhi,IN,32.05,36.59,58,Clouds,scattered clouds,2025-09-13 06:41:27+00:00,4.12,28.6667,77.2167,2025-09-13 06:41:27
Bengaluru,IN,26.85,28.61,70,Clouds,broken clouds,2025-09-13 06:41:23+00:00,3.6,12.9762,77.6033,2025-09-13 06:41:27
Chennai,IN,28.99,35.61,84,Mist,mist,2025-09-13 06:41:27+00:00,3.6,13.0878,80.2785,2025-09-13 06:41:27
Kolkata,IN,32.97,39.97,62,Haze,haze,2025-09-13 06:36:58+00:00,4.12,22.5697,88.3697,2025-09-13 06:41:27
Hyderabad,IN,25.23,26.11,88,Clouds,broken clouds,2025-09-13 06:36:41+00:00,3.09,17.3753,78.4744,2025-09-13 06:41:27
Jaipur,IN,32.62,36.09,52,Haze,haze,2025-09-13 06:40:08+00:00,1.03,26.9167,75.8167,2025-09-13 06:41:27
Pune,IN,26.89,29.95,85,Clouds,overcast clouds,2025-09-13 06:40:03+00:00,3.13,18.5196,73.8553,2025-09-13 06:41:27
Ghaziabad,IN,32.15,33.07,43,Clouds,broken clouds,2025-09-13 06:39:46+00:00,3.0,28.6667,77.4333,2025-09-13 06:41:27
Mumbai,IN,27.99,32.54,83,Mist,mist,2025-09-13 07:23:52+00:00,4.63,19.0144,72.8479,2025-09-13 07:23:53
Delhi,IN,33.05,37.93,55,Clouds,scattered clouds,2025-09-13 07:22:47+00:00,2.57,28.6667,77.2167,2025-09-13 07:23:53
Bengaluru,IN,27.06,28.87,69,Clouds,broken clouds,2025-09-13 07:17:48+00:00,4.12,12.9762,77.6033,2025-09-13 07:23:53
Chennai,IN,28.99,35.61,84,Mist,mist,2025-09-13 07:23:03+00:00,2.57,13.0878,80.2785,2025-09-13 07:23:53
Kolkata,IN,31.97,38.97,74,Clouds,broken clouds,2025-09-13 07:20:13+00:00,5.14,22.5697,88.3697,2025-09-13 07:23:53
Hyderabad,IN,26.23,26.23,89,Drizzle,light intensity drizzle,2025-09-13 07:23:03+00:00,3.09,17.3753,78.4744,2025-09-13 07:23:53
Jaipur,IN,31.62,33.9,51,Haze,haze,2025-09-13 07:23:53+00:00,1.54,26.9167,75.8167,2025-09-13 07:23:53
Pune,IN,27.45,30.89,81,Clouds,overcast clouds,2025-09-13 07:23:53+00:00,3.13,18.5196,73.8553,2025-09-13 07:23:53
Ghaziabad,IN,32.15,33.07,43,Clouds,broken clouds,2025-09-13 07:23:53+00:00,3.0,28.6667,77.4333,2025-09-13 07:23:53
Mumbai,IN,26.99,30.6,89,Clouds,broken clouds,2025-09-13 08:35:15+00:00,5.66,19.0144,72.8479,2025-09-13 08:35:16
Delhi,IN,34.05,39.2,52,Clouds,scattered clouds,2025-09-13 08:31:52+00:00,3.6,28.6667,77.2167,2025-09-13 08:35:16
Bengaluru,IN,27.69,29.63,66,Clouds,broken clouds,2025-09-13 08:35:14+00:00,4.12,12.9762,77.6033,2025-09-13 08:35:16
Chennai,IN,30.26,37.26,83,Mist,mist,2025-09-13 08:35:16+00:00,5.36,13.0878,80.2785,2025-09-13 08:35:16
Kolkata,IN,32.97,39.97,62,Haze,haze,2025-09-13 08:33:40+00:00,7.72,22.5697,88.3697,2025-09-13 08:35:16
Hyderabad,IN,28.23,31.71,74,Haze,haze,2025-09-13 08:35:16+00:00,4.12,17.3753,78.4744,2025-09-13 08:35:16
Jaipur,IN,31.62,33.9,51,Haze,haze,2025-09-13 08:35:16+00:00,2.06,26.9167,75.8167,2025-09-13 08:35:16
Pune,IN,28.0,32.25,81,Clouds,overcast clouds,2025-09-13 08:35:16+00:00,3.24,18.5196,73.8553,2025-09-13 08:35:16
Ghaziabad,IN,33.41,34.68,41,Clouds,overcast clouds,2025-09-13 08:35:16+00:00,3.58,28.6667,77.4333,2025-09-13 08:35:16
Mumbai,IN,27.99,32.54,83,Mist,mist,2025-09-13 09:26:48+00:00,6.17,19.0144,72.8479,2025-09-13 09:26:48
Delhi,IN,34.05,38.17,49,Clouds,scattered clouds,2025-09-13 09:22:24+00:00,3.09,28.6667,77.2167,2025-09-13 09:26:48
Bengaluru,IN,27.45,29.33,67,Clouds,broken clouds,2025-09-13 09:26:48+00:00,3.6,12.9762,77.6033,2025-09-13 09:26:48
Chennai,IN,30.52,37.52,82,Mist,mist,2025-09-13 09:26:48+00:00,6.26,13.0878,80.2785,2025-09-13 09:26:48
Kolkata,IN,32.97,39.97,66,Haze,haze,2025-09-13 09:26:48+00:00,5.14,22.5697,88.3697,2025-09-13 09:26:48
Hyderabad,IN,25.23,26.26,94,Clouds,overcast clouds,2025-09-13 09:24:05+00:00,3.09,17.3753,78.4744,2025-09-13 09:26:48
Jaipur,IN,31.62,33.24,48,Haze,haze,2025-09-13 09:26:48+00:00,2.06,26.9167,75.8167,2025-09-13 09:26:48
Pune,IN,25.78,26.87,94,Clouds,overcast clouds,2025-09-13 09:26:48+00:00,3.24,18.5196,73.8553,2025-09-13 09:26:48
Ghaziabad,IN,33.41,34.68,41,Clouds,overcast clouds,2025-09-13 09:26:48+00:00,3.58,28.6667,77.4333,2025-09-13 09:26:48
Mumbai,IN,27.99,32.54,83,Mist,mist,2025-09-13 10:31:58+00:00,5.14,19.0144,72.8479,2025-09-13 10:32:00
Delhi,IN,34.05,38.17,49,Clouds,scattered clouds,2025-09-13 10:31:59+00:00,3.6,28.6667,77.2167,2025-09-13 10:32:00
Bengaluru,IN,27.15,28.93,68,Clouds,broken clouds,2025-09-13 10:29:27+00:00,4.12,12.9762,77.6033,2025-09-13 10:32:00
Chennai,IN,30.8,37.8,80,Mist,mist,2025-09-13 10:28:58+00:00,6.71,13.0878,80.2785,2025-09-13 10:32:00
Kolkata,IN,31.97,38.92,66,Haze,haze,2025-09-13 10:32:00+00:00,5.14,22.5697,88.3697,2025-09-13 10:32:00
Hyderabad,IN,26.23,26.23,89,Mist,mist,2025-09-13 10:28:03+00:00,2.57,17.3753,78.4744,2025-09-13 10:32:00
Jaipur,IN,32.62,35.27,49,Haze,haze,2025-09-13 10:30:04+00:00,1.54,26.9167,75.8167,2025-09-13 10:32:00
Pune,IN,24.67,25.75,98,Clouds,overcast clouds,2025-09-13 10:30:23+00:00,3.34,18.5196,73.8553,2025-09-13 10:32:00
Ghaziabad,IN,34.15,36.23,42,Clouds,broken clouds,2025-09-13 10:32:00+00:00,3.08,28.6667,77.4333,2025-09-13 10:32:00
Mumbai,IN,26.99,30.0,83,Mist,mist,2025-09-13 11:20:19+00:00,4.63,19.0144,72.8479,2025-09-13 11:20:19
Delhi,IN,34.05,38.17,49,Clouds,scattered clouds,2025-09-13 11:20:19+00:00,3.6,28.6667,77.2167,2025-09-13 11:20:19
Bengaluru,IN,27.02,28.64,67,Clouds,broken clouds,2025-09-13 11:20:15+00:00,3.09,12.9762,77.6033,2025-09-13 11:20:19
Chennai,IN,30.53,37.53,81,Mist,mist,2025-09-13 11:16:53+00:00,6.26,13.0878,80.2785,2025-09-13 11:20:19
Kolkata,IN,31.97,38.92,66,Haze,haze,2025-09-13 11:16:10+00:00,5.66,22.5697,88.3697,2025-09-13 11:20:19
Hyderabad,IN,26.23,26.23,89,Mist,mist,2025-09-13 11:15:22+00:00,2.57,17.3753,78.4744,2025-09-13 11:20:19
Jaipur,IN,32.62,35.27,49,Haze,haze,2025-09-13 11:20:19+00:00,3.09,26.9167,75.8167,2025-09-13 11:20:19
Pune,IN,24.67,25.75,98,Clouds,overcast clouds,2025-09-13 11:15:21+00:00,3.34,18.5196,73.8553,2025-09-13 11:20:19
Ghaziabad,IN,34.15,36.23,42,Clouds,broken clouds,2025-09-13 11:20:19+00:00,3.08,28.6667,77.4333,2025-09-13 11:20:19
Mumbai,IN,26.99,30.0,83,Mist,mist,2025-09-13 12:57:05+00:00,4.63,19.0144,72.8479,2025-09-13 13:00:44
Delhi,IN,32.05,36.59,58,Haze,haze,2025-09-13 12:59:57+00:00,2.57,28.6667,77.2167,2025-09-13 13:00:44
Bengaluru,IN,24.9,25.35,73,Clouds,broken clouds,2025-09-13 12:57:06+00:00,2.57,12.9762,77.6033,2025-09-13 13:00:44
Chennai,IN,29.54,36.54,86,Mist,mist,2025-09-13 13:00:18+00:00,6.26,13.0878,80.2785,2025-09-13 13:00:44
Kolkata,IN,29.97,35.96,74,Haze,haze,2025-09-13 12:57:03+00:00,4.12,22.5697,88.3697,2025-09-13 13:00:44
Hyderabad,IN,25.23,26.26,94,Thunderstorm,thunderstorm with light rain,2025-09-13 13:00:32+00:00,3.09,17.3753,78.4744,2025-09-13 13:00:44
Jaipur,IN,31.62,33.24,48,Haze,haze,2025-09-13 13:00:05+00:00,2.57,26.9167,75.8167,2025-09-13 13:00:44
Pune,IN,24.67,25.75,98,Clouds,overcast clouds,2025-09-13 13:00:29+00:00,2.75,18.5196,73.8553,2025-09-13 13:00:44
Ghaziabad,IN,32.22,35.02,51,Clouds,scattered clouds,2025-09-13 13:00:44+00:00,2.25,28.6667,77.4333,2025-09-13 13:00:44
Mumbai,IN,26.99,30.0,83,Mist,mist,2025-09-13 13:34:25+00:00,4.12,19.0144,72.8479,2025-09-13 13:34:25
Delhi,IN,32.05,36.59,58,Haze,haze,2025-09-13 13:34:25+00:00,2.06,28.6667,77.2167,2025-09-13 13:34:25
Bengaluru,IN,23.91,24.37,77,Clouds,broken clouds,2025-09-13 13:34:25+00:00,1.54,12.9762,77.6033,2025-09-13 13:34:25
Chennai,IN,29.33,36.33,88,Mist,mist,2025-09-13 13:34:25+00:00,2.57,13.0878,80.2785,2025-09-13 13:34:25
Kolkata,IN,29.97,36.97,79,Haze,haze,2025-09-13 13:34:25+00:00,2.57,22.5697,88.3697,2025-09-13 13:34:25
Hyderabad,IN,24.23,25.32,100,Clouds,overcast clouds,2025-09-13 13:34:25+00:00,2.57,17.3753,78.4744,2025-09-13 13:34:25
Jaipur,IN,31.62,33.24,48,Haze,haze,2025-09-13 13:34:25+00:00,3.09,26.9167,75.8167,2025-09-13 13:34:25
Pune,IN,24.67,25.75,98,Rain,moderate rain,2025-09-13 13:30:14+00:00,2.6,18.5196,73.8553,2025-09-13 13:34:25
Ghaziabad,IN,31.23,35.08,59,Clouds,scattered clouds,2025-09-13 13:34:25+00:00,2.52,28.6667,77.4333,2025-09-13 13:34:25
Mumbai,IN,25.99,25.99,89,Clouds,broken clouds,2025-09-13 14:27:49+00:00,3.6,19.0144,72.8479,2025-09-13 14:27:50
Delhi,IN,32.05,36.59,58,Haze,haze,2025-09-13 14:22:57+00:00,1.03,28.6667,77.2167,2025-09-13 14:27:50
Bengaluru,IN,23.87,24.3,76,Clouds,broken clouds,2025-09-13 14:23:17+00:00,1.03,12.9762,77.6033,2025-09-13 14:27:50
Chennai,IN,29.02,36.02,90,Mist,mist,2025-09-13 14:25:10+00:00,5.36,13.0878,80.2785,2025-09-13 14:27:50
Kolkata,IN,28.97,35.55,84,Haze,haze,2025-09-13 14:27:50+00:00,2.06,22.5697,88.3697,2025-09-13 14:27:50
Hyderabad,IN,24.23,25.32,100,Clouds,overcast clouds,2025-09-13 14:27:50+00:00,3.09,17.3753,78.4744,2025-09-13 14:27:50
Jaipur,IN,30.62,32.97,55,Haze,haze,2025-09-13 14:27:50+00:00,3.09,26.9167,75.8167,2025-09-13 14:27:50
Pune,IN,24.11,25.14,98,Rain,moderate rain,2025-09-13 14:24:43+00:00,2.6,18.5196,73.8553,2025-09-13 14:27:50
Ghaziabad,IN,31.23,35.08,59,Clouds,scattered clouds,2025-09-13 14:25:31+00:00,2.52,28.6667,77.4333,2025-09-13 14:27:50
Mumbai,IN,25.99,25.99,89,Clouds,overcast clouds,2025-09-13 15:21:39+00:00,3.6,19.0144,72.8479,2025-09-13 15:25:26
Delhi,IN,32.05,36.59,58,Haze,haze,2025-09-13 15:21:39+00:00,0.0,28.6667,77.2167,2025-09-13 15:25:26
Bengaluru,IN,23.19,23.71,82,Clouds,scattered clouds,2025-09-13 15:25:25+00:00,0.0,12.9762,77.6033,2025-09-13 15:25:26
Chennai,IN,28.87,35.87,91,Mist,mist,2025-09-13 15:23:53+00:00,5.36,13.0878,80.2785,2025-09-13 15:25:26
Kolkata,IN,28.97,35.55,84,Haze,haze,2025-09-13 15:25:03+00:00,2.06,22.5697,88.3697,2025-09-13 15:25:26
Hyderabad,IN,24.23,25.16,94,Clouds,overcast clouds,2025-09-13 15:20:34+00:00,3.6,17.3753,78.4744,2025-09-13 15:25:26
Jaipur,IN,30.62,32.97,55,Haze,haze,2025-09-13 15:25:03+00:00,2.57,26.9167,75.8167,2025-09-13 15:25:26
Pune,IN,23.56,24.53,98,Rain,light rain,2025-09-13 15:21:36+00:00,2.37,18.5196,73.8553,2025-09-13 15:25:26
Ghaziabad,IN,30.63,34.55,62,Clouds,broken clouds,2025-09-13 15:25:26+00:00,2.11,28.6667,77.4333,2025-09-13 15:25:26
Mumbai,IN,26.99,30.6,89,Clouds,overcast clouds,2025-09-13 16:32:53+00:00,2.57,19.0144,72.8479,2025-09-13 16:33:21
Delhi,IN,31.05,35.47,62,Haze,haze,2025-09-13 16:33:21+00:00,0.0,28.6667,77.2167,2025-09-13 16:33:21
Bengaluru,IN,22.89,23.43,84,Clouds,scattered clouds,2025-09-13 16:33:21+00:00,1.03,12.9762,77.6033,2025-09-13 16:33:21
Chennai,IN,28.94,35.94,91,Mist,mist,2025-09-13 16:33:21+00:00,4.92,13.0878,80.2785,2025-09-13 16:33:21
Kolkata,IN,28.97,35.55,84,Haze,haze,2025-09-13 16:23:12+00:00,2.06,22.5697,88.3697,2025-09-13 16:33:21
Hyderabad,IN,24.23,25.32,100,Mist,mist,2025-09-13 16:33:21+00:00,3.6,17.3753,78.4744,2025-09-13 16:33:21
Jaipur,IN,29.62,31.77,58,Haze,haze,2025-09-13 16:33:04+00:00,2.06,26.9167,75.8167,2025-09-13 16:33:21
Pune,IN,23.56,24.53,98,Rain,light rain,2025-09-13 16:33:21+00:00,2.09,18.5196,73.8553,2025-09-13 16:33:21
Ghaziabad,IN,29.7,33.88,68,Clouds,broken clouds,2025-09-13 16:33:21+00:00,1.89,28.6667,77.4333,2025-09-13 16:33:21
Mumbai,IN,25.99,25.99,89,Haze,haze,2025-09-13 17:25:05+00:00,2.57,19.0144,72.8479,2025-09-13 17:25:06
Delhi,IN,30.05,35.16,70,Haze,haze,2025-09-13 17:25:06+00:00,0.0,28.6667,77.2167,2025-09-13 17:25:06
Bengaluru,IN,22.48,23.03,86,Clouds,scattered clouds,2025-09-13 17:21:16+00:00,2.06,12.9762,77.6033,2025-09-13 17:25:06
Chennai,IN,28.97,35.97,91,Mist,mist,2025-09-13 17:23:36+00:00,4.47,13.0878,80.2785,2025-09-13 17:25:06
Kolkata,IN,28.97,35.55,84,Haze,haze,2025-09-13 17:24:10+00:00,2.57,22.5697,88.3697,2025-09-13 17:25:06
Hyderabad,IN,23.73,24.77,100,Mist,mist,2025-09-13 17:25:06+00:00,3.09,17.3753,78.4744,2025-09-13 17:25:06
Jaipur,IN,28.62,30.14,58,Haze,haze,2025-09-13 17:25:06+00:00,1.54,26.9167,75.8167,2025-09-13 17:25:06
Pune,IN,23.56,24.53,98,Rain,moderate rain,2025-09-13 17:22:38+00:00,2.09,18.5196,73.8553,2025-09-13 17:25:06
Ghaziabad,IN,29.7,33.88,68,Clouds,broken clouds,2025-09-13 17:20:49+00:00,1.89,28.6667,77.4333,2025-09-13 17:25:06
Mumbai,IN,25.99,25.99,94,Haze,haze,2025-09-13 18:35:08+00:00,2.57,19.0144,72.8479,2025-09-13 18:38:05
Delhi,IN,30.05,35.16,70,Haze,haze,2025-09-13 18:33:23+00:00,0.0,28.6667,77.2167,2025-09-13 18:38:05
Bengaluru,IN,21.98,22.51,87,Clouds,scattered clouds,2025-09-13 18:34:28+00:00,3.09,12.9762,77.6033,2025-09-13 18:38:05
Chennai,IN,28.83,35.83,92,Mist,mist,2025-09-13 18:38:05+00:00,4.47,13.0878,80.2785,2025-09-13 18:38:05
Kolkata,IN,27.97,33.48,89,Haze,haze,2025-09-13 18:37:20+00:00,2.06,22.5697,88.3697,2025-09-13 18:38:05
Hyderabad,IN,23.73,24.61,94,Mist,mist,2025-09-13 18:33:59+00:00,2.06,17.3753,78.4744,2025-09-13 18:38:05
Jaipur,IN,28.62,30.54,61,Haze,haze,2025-09-13 18:38:05+00:00,3.6,26.9167,75.8167,2025-09-13 18:38:05
Pune,IN,23.0,23.91,98,Clouds,overcast clouds,2025-09-13 18:35:18+00:00,1.85,18.5196,73.8553,2025-09-13 18:38:05
Ghaziabad,IN,28.93,32.22,68,Clouds,scattered clouds,2025-09-13 18:38:05+00:00,2.31,28.6667,77.4333,2025-09-13 18:38:05
Mumbai,IN,24.99,26.0,94,Thunderstorm,thunderstorm with rain,2025-09-13 19:17:53+00:00,5.14,19.0144,72.8479,2025-09-13 19:18:40
Delhi,IN,29.05,33.62,74,Haze,haze,2025-09-13 19:18:40+00:00,1.03,28.6667,77.2167,2025-09-13 19:18:40
Bengaluru,IN,21.87,22.41,88,Clouds,scattered clouds,2025-09-13 19:13:42+00:00,3.6,12.9762,77.6033,2025-09-13 19:18:40
Chennai,IN,29.01,36.01,92,Mist,mist,2025-09-13 19:18:40+00:00,4.92,13.0878,80.2785,2025-09-13 19:18:40
Kolkata,IN,27.97,33.48,89,Haze,haze,2025-09-13 19:18:40+00:00,2.57,22.5697,88.3697,2025-09-13 19:18:40
Hyderabad,IN,23.73,24.77,100,Mist,mist,2025-09-13 19:17:40+00:00,2.06,17.3753,78.4744,2025-09-13 19:18:40
Jaipur,IN,28.62,31.13,65,Haze,haze,2025-09-13 19:18:40+00:00,3.09,26.9167,75.8167,2025-09-13 19:18:40
Pune,IN,23.0,23.91,98,Clouds,overcast clouds,2025-09-13 19:18:40+00:00,1.85,18.5196,73.8553,2025-09-13 19:18:40
Ghaziabad,IN,28.93,32.22,68,Clouds,scattered clouds,2025-09-13 19:15:07+00:00,2.31,28.6667,77.4333,2025-09-13 19:18:40
Mumbai,IN,24.99,26.16,100,Clouds,overcast clouds,2025-09-13 20:26:57+00:00,3.09,19.0144,72.8479,2025-09-13 20:27:52
Delhi,IN,29.05,33.62,74,Haze,haze,2025-09-13 20:27:04+00:00,1.54,28.6667,77.2167,2025-09-13 20:27:52
Bengaluru,IN,21.61,22.18,90,Clouds,overcast clouds,2025-09-13 20:25:58+00:00,2.55,12.9762,77.6033,2025-09-13 20:27:52
Chennai,IN,28.65,35.65,93,Mist,mist,2025-09-13 20:27:51+00:00,4.92,13.0878,80.2785,2025-09-13 20:27:52
Kolkata,IN,27.97,34.36,94,Haze,haze,2025-09-13 20:27:51+00:00,2.57,22.5697,88.3697,2025-09-13 20:27:52
Hyderabad,IN,23.73,24.77,100,Mist,mist,2025-09-13 20:25:08+00:00,2.06,17.3753,78.4744,2025-09-13 20:27:52
Jaipur,IN,28.62,31.13,65,Haze,haze,2025-09-13 20:25:03+00:00,2.06,26.9167,75.8167,2025-09-13 20:27:52
Pune,IN,23.0,23.91,98,Clouds,overcast clouds,2025-09-13 20:25:18+00:00,1.52,18.5196,73.8553,2025-09-13 20:27:52
Ghaziabad,IN,28.71,31.94,69,Clouds,scattered clouds,2025-09-13 20:27:52+00:00,1.9,28.6667,77.4333,2025-09-13 20:27:52
Mumbai,IN,24.99,26.0,94,Haze,haze,2025-09-13 21:24:54+00:00,1.54,19.0144,72.8479,2025-09-13 21:24:54
Delhi,IN,29.05,33.62,74,Haze,haze,2025-09-13 21:22:27+00:00,1.54,28.6667,77.2167,2025-09-13 21:24:54
Bengaluru,IN,21.12,21.66,91,Clouds,scattered clouds,2025-09-13 21:23:20+00:00,3.09,12.9762,77.6033,2025-09-13 21:24:54
Chennai,IN,28.79,35.79,91,Mist,mist,2025-09-13 21:24:54+00:00,5.36,13.0878,80.2785,2025-09-13 21:24:54
Kolkata,IN,27.97,34.36,94,Haze,haze,2025-09-13 21:24:54+00:00,2.57,22.5697,88.3697,2025-09-13 21:24:54
Hyderabad,IN,23.73,24.77,100,Mist,mist,2025-09-13 21:24:54+00:00,2.06,17.3753,78.4744,2025-09-13 21:24:54
Jaipur,IN,27.62,29.84,69,Haze,haze,2025-09-13 21:23:26+00:00,2.57,26.9167,75.8167,2025-09-13 21:24:54
Pune,IN,23.0,23.91,98,Clouds,overcast clouds,2025-09-13 21:20:03+00:00,1.99,18.5196,73.8553,2025-09-13 21:24:54
Ghaziabad,IN,28.62,31.91,70,Clouds,scattered clouds,2025-09-13 21:24:54+00:00,1.77,28.6667,77.4333,2025-09-13 21:24:54
Mumbai,IN,24.99,26.0,94,Clouds,overcast clouds,2025-09-13 22:25:04+00:00,3.6,19.0144,72.8479,2025-09-13 22:29:00
Delhi,IN,29.05,33.62,74,Haze,haze,2025-09-13 22:29:00+00:00,0.0,28.6667,77.2167,2025-09-13 22:29:00
Bengaluru,IN,20.81,21.27,89,Clouds,scattered clouds,2025-09-13 22:25:41+00:00,4.12,12.9762,77.6033,2025-09-13 22:29:00
Chennai,IN,28.25,35.14,93,Mist,mist,2025-09-13 22:29:00+00:00,5.36,13.0878,80.2785,2025-09-13 22:29:00
Kolkata,IN,27.97,34.36,94,Haze,haze,2025-09-13 22:29:00+00:00,2.57,22.5697,88.3697,2025-09-13 22:29:00
Hyderabad,IN,23.73,24.77,100,Mist,mist,2025-09-13 22:25:08+00:00,2.06,17.3753,78.4744,2025-09-13 22:29:00
Jaipur,IN,27.62,29.84,69,Haze,haze,2025-09-13 22:29:00+00:00,2.57,26.9167,75.8167,2025-09-13 22:29:00
Pune,IN,23.0,23.91,98,Clouds,overcast clouds,2025-09-13 22:25:18+00:00,1.79,18.5196,73.8553,2025-09-13 22:29:00
Ghaziabad,IN,28.59,31.85,70,Clouds,scattered clouds,2025-09-13 22:25:31+00:00,1.92,28.6667,77.4333,2025-09-13 22:29:00
Mumbai,IN,24.99,26.0,94,Drizzle,light intensity drizzle,2025-09-13 23:20:02+00:00,2.06,19.0144,72.8479,2025-09-13 23:24:21
Delhi,IN,28.05,31.91,78,Mist,mist,2025-09-13 23:24:21+00:00,0.0,28.6667,77.2167,2025-09-13 23:24:21
Bengaluru,IN,20.81,21.3,90,Clouds,scattered clouds,2025-09-13 23:24:21+00:00,4.12,12.9762,77.6033,2025-09-13 23:24:21
Chennai,IN,25.93,27.06,95,Mist,mist,2025-09-13 23:24:21+00:00,5.81,13.0878,80.2785,2025-09-13 23:24:21
Kolkata,IN,27.97,34.36,94,Haze,haze,2025-09-13 23:22:08+00:00,1.54,22.5697,88.3697,2025-09-13 23:24:21
Hyderabad,IN,23.73,24.77,100,Mist,mist,2025-09-13 23:20:21+00:00,3.09,17.3753,78.4744,2025-09-13 23:24:21
Jaipur,IN,27.62,29.84,69,Haze,haze,2025-09-13 23:24:21+00:00,2.57,26.9167,75.8167,2025-09-13 23:24:21
Pune,IN,23.0,23.91,98,Clouds,overcast clouds,2025-09-13 23:24:21+00:00,1.93,18.5196,73.8553,2025-09-13 23:24:21
Ghaziabad,IN,28.48,31.62,70,Clouds,scattered clouds,2025-09-13 23:24:21+00:00,1.87,28.6667,77.4333,2025-09-13 23:24:21
Mumbai,IN,25.99,25.99,89,Mist,mist,2025-09-14 03:10:31+00:00,2.57,19.0144,72.8479,2025-09-14 03:10:31
Delhi,IN,29.05,34.66,79,Mist,mist,2025-09-14 03:10:31+00:00,2.06,28.6667,77.2167,2025-09-14 03:10:31
Bengaluru,IN,21.07,21.53,88,Clouds,scattered clouds,2025-09-14 03:10:31+00:00,4.63,12.9762,77.6033,2025-09-14 03:10:31
Chennai,IN,27.22,31.25,89,Mist,mist,2025-09-14 03:10:10+00:00,5.36,13.0878,80.2785,2025-09-14 03:10:31
